Estado,Ano,Faixa_Etaria,Nascimentos,Total_Ano,Percentual,IDHM,IDHM_Renda,IDHM_Educacao,IDHM_Longevidade
Mato Grosso,2000,10-14 anos,705,49478,1.4248757023323497,0.601,0.689,0.426,0.74
Mato Grosso,2000,15-19 anos,13983,49478,28.261045313068433,0.601,0.689,0.426,0.74
Mato Grosso,2000,20-24 anos,17736,49478,35.846234690165325,0.601,0.689,0.426,0.74
Mato Grosso,2000,25-29 anos,10153,49478,20.520231213872833,0.601,0.689,0.426,0.74
Mato Grosso,2000,30-34 anos,4539,49478,9.173774202675936,0.601,0.689,0.426,0.74
Mato Grosso,2000,35-39 anos,1817,49478,3.672339221472169,0.601,0.689,0.426,0.74
Mato Grosso,2000,40-44 anos,427,49478,0.8630098225473948,0.601,0.689,0.426,0.74
Mato Grosso,2000,Idade ignorada,78,49478,0.1576458223857068,0.601,0.689,0.426,0.74
Mato Grosso,2000,Outras idades,40,49478,0.08084401147984964,0.601,0.689,0.426,0.74
Mato Grosso,2010,10-14 anos,560,48929,1.1445155224917738,0.725,0.732,0.635,0.821
Mato Grosso,2010,15-19 anos,10241,48929,20.930327617568313,0.725,0.732,0.635,0.821
Mato Grosso,2010,20-24 anos,14755,48929,30.155940239939504,0.725,0.732,0.635,0.821
Mato Grosso,2010,25-29 anos,12483,48929,25.512477262972876,0.725,0.732,0.635,0.821
Mato Grosso,2010,30-34 anos,7470,48929,15.267019558952768,0.725,0.732,0.635,0.821
Mato Grosso,2010,35-39 anos,2818,48929,5.759365611396105,0.725,0.732,0.635,0.821
Mato Grosso,2010,40-44 anos,562,48929,1.1486030779292444,0.725,0.732,0.635,0.821
Mato Grosso,2010,Outras idades,40,48929,0.08175110874941242,0.725,0.732,0.635,0.821
Mato Grosso,2017,10-14 anos,518,57271,0.9044717221630494,0.769,0.725,0.766,0.82
Mato Grosso,2017,15-19 anos,9430,57271,16.46557594594123,0.769,0.725,0.766,0.82
Mato Grosso,2017,20-24 anos,15851,57271,27.67718391507045,0.769,0.725,0.766,0.82
Mato Grosso,2017,25-29 anos,14554,57271,25.412512440851394,0.769,0.725,0.766,0.82
Mato Grosso,2017,30-34 anos,10728,57271,18.73199350456601,0.769,0.725,0.766,0.82
Mato Grosso,2017,35-39 anos,5062,57271,8.838679261755514,0.769,0.725,0.766,0.82
Mato Grosso,2017,40-44 anos,1059,57271,1.8491033856576626,0.769,0.725,0.766,0.82
Mato Grosso,2017,Outras idades,69,57271,0.12047982399469191,0.769,0.725,0.766,0.82
Mato Grosso,2018,10-14 anos,488,58649,0.8320687479752426,0.77,0.733,0.757,0.824
Mato Grosso,2018,15-19 anos,9075,58649,15.473409606301896,0.77,0.733,0.757,0.824
Mato Grosso,2018,20-24 anos,15828,58649,26.987672424082255,0.77,0.733,0.757,0.824
Mato Grosso,2018,25-29 anos,14728,58649,25.112107623318387,0.77,0.733,0.757,0.824
Mato Grosso,2018,30-34 anos,11505,58649,19.616702757080258,0.77,0.733,0.757,0.824
Mato Grosso,2018,35-39 anos,5843,58649,9.962659209875701,0.77,0.733,0.757,0.824
Mato Grosso,2018,40-44 anos,1116,58649,1.9028457433204318,0.77,0.733,0.757,0.824
Mato Grosso,2018,Outras idades,66,58649,0.11253388804583198,0.77,0.733,0.757,0.824
Mato Grosso,2019,10-14 anos,491,58852,0.8342962006388908,0.778,0.744,0.764,0.828
Mato Grosso,2019,15-19 anos,8916,58852,15.149867464147352,0.778,0.744,0.764,0.828
Mato Grosso,2019,20-24 anos,15514,58852,26.36104125603208,0.778,0.744,0.764,0.828
Mato Grosso,2019,25-29 anos,14848,58852,25.229388975735745,0.778,0.744,0.764,0.828
Mato Grosso,2019,30-34 anos,11547,58852,19.620403724597296,0.778,0.744,0.764,0.828
Mato Grosso,2019,35-39 anos,6062,58852,10.300414599333923,0.778,0.744,0.764,0.828
Mato Grosso,2019,40-44 anos,1398,58852,2.3754502820634813,0.778,0.744,0.764,0.828
Mato Grosso,2019,Idade ignorada,1,58852,0.0016991775980425474,0.778,0.744,0.764,0.828
Mato Grosso,2019,Outras idades,75,58852,0.12743831985319107,0.778,0.744,0.764,0.828
Mato Grosso,2020,10-14 anos,445,57037,0.7801953118151376,0.779,0.738,0.771,0.832
Mato Grosso,2020,15-19 anos,8318,57037,14.583515963322055,0.779,0.738,0.771,0.832
Mato Grosso,2020,20-24 anos,15085,57037,26.4477444465873,0.779,0.738,0.771,0.832
Mato Grosso,2020,25-29 anos,14487,57037,25.399302207339097,0.779,0.738,0.771,0.832
Mato Grosso,2020,30-34 anos,11077,57037,19.420726896575907,0.779,0.738,0.771,0.832
Mato Grosso,2020,35-39 anos,6111,57037,10.714097866297315,0.779,0.738,0.771,0.832
Mato Grosso,2020,40-44 anos,1417,57037,2.484352262566404,0.779,0.738,0.771,0.832
Mato Grosso,2020,Outras idades,97,57037,0.17006504549678278,0.779,0.738,0.771,0.832
Mato Grosso,2021,10-14 anos,491,57841,0.848878822980239,0.756,0.735,0.765,0.769
Mato Grosso,2021,15-19 anos,8524,57841,14.736951297522518,0.756,0.735,0.765,0.769
Mato Grosso,2021,20-24 anos,15296,57841,26.44490932037828,0.756,0.735,0.765,0.769
Mato Grosso,2021,25-29 anos,14636,57841,25.30385021005861,0.756,0.735,0.765,0.769
Mato Grosso,2021,30-34 anos,11224,57841,19.404920385193893,0.756,0.735,0.765,0.769
Mato Grosso,2021,35-39 anos,6067,57841,10.489099427741568,0.756,0.735,0.765,0.769
Mato Grosso,2021,40-44 anos,1515,57841,2.6192493214156047,0.756,0.735,0.765,0.769
Mato Grosso,2021,Idade ignorada,2,57841,0.003457754879756574,0.756,0.735,0.765,0.769
Mato Grosso,2021,Outras idades,86,57841,0.14868345982953268,0.756,0.735,0.765,0.769
Mato Grosso do Sul,2000,10-14 anos,590,40490,1.4571499135589034,0.613,0.687,0.445,0.752
Mato Grosso do Sul,2000,15-19 anos,10794,40490,26.65843418127933,0.613,0.687,0.445,0.752
Mato Grosso do Sul,2000,20-24 anos,13167,40490,32.51914052852556,0.613,0.687,0.445,0.752
Mato Grosso do Sul,2000,25-29 anos,8709,40490,21.509014571499137,0.613,0.687,0.445,0.752
Mato Grosso do Sul,2000,30-34 anos,4600,40490,11.360829834527044,0.613,0.687,0.445,0.752
Mato Grosso do Sul,2000,35-39 anos,1968,40490,4.8604593726846135,0.613,0.687,0.445,0.752
Mato Grosso do Sul,2000,40-44 anos,442,40490,1.091627562361077,0.613,0.687,0.445,0.752
Mato Grosso do Sul,2000,Idade ignorada,186,40490,0.4593726846134848,0.613,0.687,0.445,0.752
Mato Grosso do Sul,2000,Outras idades,34,40490,0.08397135095085206,0.613,0.687,0.445,0.752
Mato Grosso do Sul,2010,10-14 anos,524,40132,1.3056912189773748,0.729,0.74,0.629,0.833
Mato Grosso do Sul,2010,15-19 anos,8465,40132,21.092893451609687,0.729,0.74,0.629,0.833
Mato Grosso do Sul,2010,20-24 anos,11471,40132,28.583175520781424,0.729,0.74,0.629,0.833
Mato Grosso do Sul,2010,25-29 anos,10050,40132,25.0423602113027,0.729,0.74,0.629,0.833
Mato Grosso do Sul,2010,30-34 anos,6265,40132,15.610983753613079,0.729,0.74,0.629,0.833
Mato Grosso do Sul,2010,35-39 anos,2670,40132,6.653044951659523,0.729,0.74,0.629,0.833
Mato Grosso do Sul,2010,40-44 anos,626,40132,1.5598524867935812,0.729,0.74,0.629,0.833
Mato Grosso do Sul,2010,Outras idades,61,40132,0.1519984052626333,0.729,0.74,0.629,0.833
Mato Grosso do Sul,2017,10-14 anos,475,44747,1.0615236775649766,0.758,0.741,0.698,0.842
Mato Grosso do Sul,2017,15-19 anos,7422,44747,16.58658681028896,0.758,0.741,0.698,0.842
Mato Grosso do Sul,2017,20-24 anos,11962,44747,26.732518381120524,0.758,0.741,0.698,0.842
Mato Grosso do Sul,2017,25-29 anos,10949,44747,24.468679464545108,0.758,0.741,0.698,0.842
Mato Grosso do Sul,2017,30-34 anos,8513,44747,19.024739088653988,0.758,0.741,0.698,0.842
Mato Grosso do Sul,2017,35-39 anos,4460,44747,9.967148635662726,0.758,0.741,0.698,0.842
Mato Grosso do Sul,2017,40-44 anos,908,44747,2.029186314166313,0.758,0.741,0.698,0.842
Mato Grosso do Sul,2017,Outras idades,58,44747,0.12961762799740764,0.758,0.741,0.698,0.842
Mato Grosso do Sul,2018,10-14 anos,391,44275,0.8831168831168832,0.762,0.738,0.708,0.846
Mato Grosso do Sul,2018,15-19 anos,7056,44275,15.936758893280633,0.762,0.738,0.708,0.846
Mato Grosso do Sul,2018,20-24 anos,11494,44275,25.960474308300398,0.762,0.738,0.708,0.846
Mato Grosso do Sul,2018,25-29 anos,10653,44275,24.060982495765103,0.762,0.738,0.708,0.846
Mato Grosso do Sul,2018,30-34 anos,8699,44275,19.64765669113495,0.762,0.738,0.708,0.846
Mato Grosso do Sul,2018,35-39 anos,4914,44275,11.098814229249012,0.762,0.738,0.708,0.846
Mato Grosso do Sul,2018,40-44 anos,1019,44275,2.301524562394128,0.762,0.738,0.708,0.846
Mato Grosso do Sul,2018,Outras idades,49,44275,0.11067193675889328,0.762,0.738,0.708,0.846
Mato Grosso do Sul,2019,10-14 anos,372,43695,0.8513559903879163,0.77,0.75,0.715,0.85
Mato Grosso do Sul,2019,15-19 anos,6696,43695,15.324407826982492,0.77,0.75,0.715,0.85
Mato Grosso do Sul,2019,20-24 anos,11183,43695,25.59331731319373,0.77,0.75,0.715,0.85
Mato Grosso do Sul,2019,25-29 anos,10695,43695,24.476484723652593,0.77,0.75,0.715,0.85
Mato Grosso do Sul,2019,30-34 anos,8569,43695,19.61093946675821,0.77,0.75,0.715,0.85
Mato Grosso do Sul,2019,35-39 anos,4949,43695,11.3262387000801,0.77,0.75,0.715,0.85
Mato Grosso do Sul,2019,40-44 anos,1162,43695,2.6593431742762332,0.77,0.75,0.715,0.85
Mato Grosso do Sul,2019,Outras idades,69,43695,0.1579128046687264,0.77,0.75,0.715,0.85
Mato Grosso do Sul,2020,10-14 anos,355,41308,0.8593976953616732,0.777,0.752,0.731,0.854
Mato Grosso do Sul,2020,15-19 anos,5947,41308,14.39672702624189,0.777,0.752,0.731,0.854
Mato Grosso do Sul,2020,20-24 anos,10618,41308,25.704464026338727,0.777,0.752,0.731,0.854
Mato Grosso do Sul,2020,25-29 anos,10250,41308,24.813595429456765,0.777,0.752,0.731,0.854
Mato Grosso do Sul,2020,30-34 anos,8187,41308,19.819405442045124,0.777,0.752,0.731,0.854
Mato Grosso do Sul,2020,35-39 anos,4707,41308,11.394887188922242,0.777,0.752,0.731,0.854
Mato Grosso do Sul,2020,40-44 anos,1177,41308,2.8493270068751815,0.777,0.752,0.731,0.854
Mato Grosso do Sul,2020,Outras idades,67,41308,0.1621961847584003,0.777,0.752,0.731,0.854
Mato Grosso do Sul,2021,10-14 anos,327,42173,0.7753776112678727,0.76,0.744,0.747,0.789
Mato Grosso do Sul,2021,15-19 anos,5978,42173,14.17494605553316,0.76,0.744,0.747,0.789
Mato Grosso do Sul,2021,20-24 anos,10795,42173,25.596945913262036,0.76,0.744,0.747,0.789
Mato Grosso do Sul,2021,25-29 anos,10752,42173,25.49498494297299,0.76,0.744,0.747,0.789
Mato Grosso do Sul,2021,30-34 anos,8187,42173,19.412894505963532,0.76,0.744,0.747,0.789
Mato Grosso do Sul,2021,35-39 anos,4869,42173,11.54530149621796,0.76,0.744,0.747,0.789
Mato Grosso do Sul,2021,40-44 anos,1212,42173,2.8738766509378038,0.76,0.744,0.747,0.789
Mato Grosso do Sul,2021,Outras idades,53,42173,0.12567282384463993,0.76,0.744,0.747,0.789
Minas Gerais,2000,10-14 anos,1745,300958,0.5798151237049688,0.624,0.68,0.47,0.759
Minas Gerais,2000,15-19 anos,59934,300958,19.91440666139461,0.624,0.68,0.47,0.759
Minas Gerais,2000,20-24 anos,93206,300958,30.969769868220816,0.624,0.68,0.47,0.759
Minas Gerais,2000,25-29 anos,70607,300958,23.460748675894973,0.624,0.68,0.47,0.759
Minas Gerais,2000,30-34 anos,45270,300958,15.041965988609707,0.624,0.68,0.47,0.759
Minas Gerais,2000,35-39 anos,22090,300958,7.339894603233674,0.624,0.68,0.47,0.759
Minas Gerais,2000,40-44 anos,5758,300958,1.9132237720877996,0.624,0.68,0.47,0.759
Minas Gerais,2000,Idade ignorada,1878,300958,0.6240073365718805,0.624,0.68,0.47,0.759
Minas Gerais,2000,Outras idades,470,300958,0.15616797028156754,0.624,0.68,0.47,0.759
Minas Gerais,2010,10-14 anos,1599,255126,0.6267491357211731,0.731,0.73,0.638,0.838
Minas Gerais,2010,15-19 anos,41304,255126,16.189647468309776,0.731,0.73,0.638,0.838
Minas Gerais,2010,20-24 anos,67305,255126,26.38108228875144,0.731,0.73,0.638,0.838
Minas Gerais,2010,25-29 anos,65701,255126,25.75237333709618,0.731,0.73,0.638,0.838
Minas Gerais,2010,30-34 anos,49100,255126,19.24539247273896,0.731,0.73,0.638,0.838
Minas Gerais,2010,35-39 anos,23600,255126,9.250331208892861,0.731,0.73,0.638,0.838
Minas Gerais,2010,40-44 anos,6102,255126,2.391759365960349,0.731,0.73,0.638,0.838
Minas Gerais,2010,Idade ignorada,8,255126,0.0031357054945399527,0.731,0.73,0.638,0.838
Minas Gerais,2010,Outras idades,407,255126,0.1595290170347201,0.731,0.73,0.638,0.838
Minas Gerais,2017,10-14 anos,1309,260959,0.5016113642372939,0.776,0.725,0.739,0.871
Minas Gerais,2017,15-19 anos,34737,260959,13.31128644729632,0.776,0.725,0.739,0.871
Minas Gerais,2017,20-24 anos,61153,260959,23.433949394349305,0.776,0.725,0.739,0.871
Minas Gerais,2017,25-29 anos,63971,260959,24.513812514609576,0.776,0.725,0.739,0.871
Minas Gerais,2017,30-34 anos,56968,260959,21.830249196233893,0.776,0.725,0.739,0.871
Minas Gerais,2017,35-39 anos,34526,260959,13.230430833962423,0.776,0.725,0.739,0.871
Minas Gerais,2017,40-44 anos,7811,260959,2.9931905011898423,0.776,0.725,0.739,0.871
Minas Gerais,2017,Idade ignorada,2,260959,0.000766403917856828,0.776,0.725,0.739,0.871
Minas Gerais,2017,Outras idades,482,260959,0.18470334420349557,0.776,0.725,0.739,0.871
Minas Gerais,2018,10-14 anos,1202,263640,0.45592474586557424,0.784,0.731,0.752,0.875
Minas Gerais,2018,15-19 anos,32707,263640,12.405932331967835,0.784,0.731,0.752,0.875
Minas Gerais,2018,20-24 anos,59454,263640,22.551206190259446,0.784,0.731,0.752,0.875
Minas Gerais,2018,25-29 anos,63620,263640,24.131391291154607,0.784,0.731,0.752,0.875
Minas Gerais,2018,30-34 anos,59809,263640,22.685859505386134,0.784,0.731,0.752,0.875
Minas Gerais,2018,35-39 anos,37640,263640,14.277044454559249,0.784,0.731,0.752,0.875
Minas Gerais,2018,40-44 anos,8735,263640,3.313230162342588,0.784,0.731,0.752,0.875
Minas Gerais,2018,Outras idades,473,263640,0.1794113184645729,0.784,0.731,0.752,0.875
Minas Gerais,2019,10-14 anos,1149,256892,0.44726966974448407,0.784,0.733,0.748,0.879
Minas Gerais,2019,15-19 anos,30123,256892,11.725939305233329,0.784,0.733,0.748,0.879
Minas Gerais,2019,20-24 anos,57913,256892,22.543714868505052,0.784,0.733,0.748,0.879
Minas Gerais,2019,25-29 anos,61741,256892,24.03383523036918,0.784,0.733,0.748,0.879
Minas Gerais,2019,30-34 anos,58833,256892,22.9018420192143,0.784,0.733,0.748,0.879
Minas Gerais,2019,35-39 anos,37333,256892,14.532566214596018,0.784,0.733,0.748,0.879
Minas Gerais,2019,40-44 anos,9248,256892,3.5999564019120878,0.784,0.733,0.748,0.879
Minas Gerais,2019,Outras idades,552,256892,0.2148762904255485,0.784,0.733,0.748,0.879
Minas Gerais,2020,10-14 anos,1002,247198,0.4053430853000429,0.793,0.734,0.77,0.883
Minas Gerais,2020,15-19 anos,27298,247198,11.042969603313942,0.793,0.734,0.77,0.883
Minas Gerais,2020,20-24 anos,55918,247198,22.62073317745289,0.793,0.734,0.77,0.883
Minas Gerais,2020,25-29 anos,60250,247198,24.37317454024709,0.793,0.734,0.77,0.883
Minas Gerais,2020,30-34 anos,56853,247198,22.998972483596145,0.793,0.734,0.77,0.883
Minas Gerais,2020,35-39 anos,35816,247198,14.488790362381573,0.793,0.734,0.77,0.883
Minas Gerais,2020,40-44 anos,9516,247198,3.849545708298611,0.793,0.734,0.77,0.883
Minas Gerais,2020,Idade ignorada,1,247198,0.00040453401726551184,0.793,0.734,0.77,0.883
Minas Gerais,2020,Outras idades,544,247198,0.22006650539243847,0.793,0.734,0.77,0.883
Minas Gerais,2021,10-14 anos,908,242136,0.37499587008953644,0.789,0.729,0.767,0.878
Minas Gerais,2021,15-19 anos,25653,242136,10.594459312122114,0.789,0.729,0.767,0.878
Minas Gerais,2021,20-24 anos,55305,242136,22.84046981861433,0.789,0.729,0.767,0.878
Minas Gerais,2021,25-29 anos,60032,242136,24.792678494730232,0.789,0.729,0.767,0.878
Minas Gerais,2021,30-34 anos,54220,242136,22.392374533320115,0.789,0.729,0.767,0.878
Minas Gerais,2021,35-39 anos,35666,242136,14.729738659265868,0.789,0.729,0.767,0.878
Minas Gerais,2021,40-44 anos,9788,242136,4.042356361714078,0.789,0.729,0.767,0.878
Minas Gerais,2021,Outras idades,564,242136,0.23292695014372086,0.789,0.729,0.767,0.878
Paraná,2000,10-14 anos,1529,179462,0.8519909507305168,0.65,0.704,0.522,0.747
Paraná,2000,15-19 anos,38645,179462,21.533806599725846,0.65,0.704,0.522,0.747
Paraná,2000,20-24 anos,52404,179462,29.20061071424591,0.65,0.704,0.522,0.747
Paraná,2000,25-29 anos,42455,179462,23.65681871371098,0.65,0.704,0.522,0.747
Paraná,2000,30-34 anos,28062,179462,15.636736467887353,0.65,0.704,0.522,0.747
Paraná,2000,35-39 anos,12721,179462,7.088408688190258,0.65,0.704,0.522,0.747
Paraná,2000,40-44 anos,3126,179462,1.7418729313169363,0.65,0.704,0.522,0.747
Paraná,2000,Idade ignorada,275,179462,0.1532357825054886,0.65,0.704,0.522,0.747
Paraná,2000,Outras idades,245,179462,0.13651915168670806,0.65,0.704,0.522,0.747
Paraná,2010,10-14 anos,1284,152051,0.8444535057316296,0.749,0.757,0.668,0.83
Paraná,2010,15-19 anos,27761,152051,18.25768985406212,0.749,0.757,0.668,0.83
Paraná,2010,20-24 anos,39397,152051,25.910385331237546,0.749,0.757,0.668,0.83
Paraná,2010,25-29 anos,38094,152051,25.05343601817811,0.749,0.757,0.668,0.83
Paraná,2010,30-34 anos,28353,152051,18.647032903433715,0.749,0.757,0.668,0.83
Paraná,2010,35-39 anos,13651,152051,8.977908727992581,0.749,0.757,0.668,0.83
Paraná,2010,40-44 anos,3293,152051,2.165720712129483,0.749,0.757,0.668,0.83
Paraná,2010,Idade ignorada,4,152051,0.0026306962795377867,0.749,0.757,0.668,0.83
Paraná,2010,Outras idades,214,152051,0.1407422509552716,0.749,0.757,0.668,0.83
Paraná,2017,10-14 anos,877,157701,0.5561156872816279,0.797,0.756,0.773,0.867
Paraná,2017,15-19 anos,21444,157701,13.59788460440961,0.797,0.756,0.773,0.867
Paraná,2017,20-24 anos,38525,157701,24.429141222947223,0.797,0.756,0.773,0.867
Paraná,2017,25-29 anos,39654,157701,25.145052980006465,0.797,0.756,0.773,0.867
Paraná,2017,30-34 anos,33710,157701,21.375894889696323,0.797,0.756,0.773,0.867
Paraná,2017,35-39 anos,18968,157701,12.027824807705722,0.797,0.756,0.773,0.867
Paraná,2017,40-44 anos,4253,157701,2.6968757331912925,0.797,0.756,0.773,0.867
Paraná,2017,Idade ignorada,6,157701,0.0038046683280385032,0.797,0.756,0.773,0.867
Paraná,2017,Outras idades,264,157701,0.16740540643369414,0.797,0.756,0.773,0.867
Paraná,2018,10-14 anos,751,156201,0.48079077598734965,0.797,0.759,0.764,0.872
Paraná,2018,15-19 anos,19869,156201,12.720149038738548,0.797,0.759,0.764,0.872
Paraná,2018,20-24 anos,37302,156201,23.880769009161273,0.797,0.759,0.764,0.872
Paraná,2018,25-29 anos,39321,156201,25.173334357654557,0.797,0.759,0.764,0.872
Paraná,2018,30-34 anos,34089,156201,21.823803944917124,0.797,0.759,0.764,0.872
Paraná,2018,35-39 anos,20054,156201,12.838586180626244,0.797,0.759,0.764,0.872
Paraná,2018,40-44 anos,4547,156201,2.910992887369479,0.797,0.759,0.764,0.872
Paraná,2018,Outras idades,268,156201,0.17157380554541904,0.797,0.759,0.764,0.872
Paraná,2019,10-14 anos,714,153469,0.4652405371768892,0.805,0.766,0.777,0.877
Paraná,2019,15-19 anos,18167,153469,11.837569802370512,0.805,0.766,0.777,0.877
Paraná,2019,20-24 anos,36338,153469,23.677745994305038,0.805,0.766,0.777,0.877
Paraná,2019,25-29 anos,38848,153469,25.313255445725197,0.805,0.766,0.777,0.877
Paraná,2019,30-34 anos,34126,153469,22.236412565404088,0.805,0.766,0.777,0.877
Paraná,2019,35-39 anos,20207,153469,13.166828480018767,0.805,0.766,0.777,0.877
Paraná,2019,40-44 anos,4801,153469,3.128319074210427,0.805,0.766,0.777,0.877
Paraná,2019,Idade ignorada,2,153469,0.0013031947820080928,0.805,0.766,0.777,0.877
Paraná,2019,Outras idades,266,153469,0.17332490600707634,0.805,0.766,0.777,0.877
Paraná,2020,10-14 anos,629,146291,0.42996493290769766,0.807,0.764,0.779,0.882
Paraná,2020,15-19 anos,15958,146291,10.908394911511985,0.807,0.764,0.779,0.882
Paraná,2020,20-24 anos,34901,146291,23.857243439446034,0.807,0.764,0.779,0.882
Paraná,2020,25-29 anos,37516,146291,25.644776507098864,0.807,0.764,0.779,0.882
Paraná,2020,30-34 anos,32590,146291,22.277515363214416,0.807,0.764,0.779,0.882
Paraná,2020,35-39 anos,19549,146291,13.36309137267501,0.807,0.764,0.779,0.882
Paraná,2020,40-44 anos,4865,146291,3.325563431790062,0.807,0.764,0.779,0.882
Paraná,2020,Idade ignorada,2,146291,0.0013671381014553185,0.807,0.764,0.779,0.882
Paraná,2020,Outras idades,281,146291,0.19208290325447225,0.807,0.764,0.779,0.882
Paraná,2021,10-14 anos,604,141976,0.42542401532653407,0.787,0.751,0.791,0.82
Paraná,2021,15-19 anos,15186,141976,10.696174001239646,0.787,0.751,0.791,0.82
Paraná,2021,20-24 anos,33923,141976,23.89347495351327,0.787,0.751,0.791,0.82
Paraná,2021,25-29 anos,36665,141976,25.824787287992336,0.787,0.751,0.791,0.82
Paraná,2021,30-34 anos,31578,141976,22.24178734433989,0.787,0.751,0.791,0.82
Paraná,2021,35-39 anos,18811,141976,13.249422437595088,0.787,0.751,0.791,0.82
Paraná,2021,40-44 anos,4943,141976,3.4815743505944665,0.787,0.751,0.791,0.82
Paraná,2021,Outras idades,266,141976,0.18735560939877163,0.787,0.751,0.791,0.82
Paraíba,2000,10-14 anos,622,57427,1.0831142145680603,0.506,0.582,0.331,0.672
Paraíba,2000,15-19 anos,13882,57427,24.17329827433089,0.506,0.582,0.331,0.672
Paraíba,2000,20-24 anos,18681,57427,32.52999460184234,0.506,0.582,0.331,0.672
Paraíba,2000,25-29 anos,12092,57427,21.056297560381005,0.506,0.582,0.331,0.672
Paraíba,2000,30-34 anos,6679,57427,11.630417747749316,0.506,0.582,0.331,0.672
Paraíba,2000,35-39 anos,3340,57427,5.816079544465147,0.506,0.582,0.331,0.672
Paraíba,2000,40-44 anos,1006,57427,1.7517892280634544,0.506,0.582,0.331,0.672
Paraíba,2000,Idade ignorada,1018,57427,1.7726853222351857,0.506,0.582,0.331,0.672
Paraíba,2000,Outras idades,107,57427,0.18632350636460202,0.506,0.582,0.331,0.672
Paraíba,2010,10-14 anos,605,58699,1.0306819536959744,0.658,0.656,0.555,0.783
Paraíba,2010,15-19 anos,11116,58699,18.937290243445375,0.658,0.656,0.555,0.783
Paraíba,2010,20-24 anos,17285,58699,29.446838958074245,0.658,0.656,0.555,0.783
Paraíba,2010,25-29 anos,14627,58699,24.918652787952094,0.658,0.656,0.555,0.783
Paraíba,2010,30-34 anos,9538,58699,16.24899913116067,0.658,0.656,0.555,0.783
Paraíba,2010,35-39 anos,4289,58699,7.306768428763692,0.658,0.656,0.555,0.783
Paraíba,2010,40-44 anos,1160,58699,1.9761835806402153,0.658,0.656,0.555,0.783
Paraíba,2010,Outras idades,79,58699,0.1345849162677388,0.658,0.656,0.555,0.783
Paraíba,2017,10-14 anos,550,57493,0.9566381994329745,0.704,0.663,0.657,0.802
Paraíba,2017,15-19 anos,9854,57493,17.139477849477327,0.704,0.663,0.657,0.802
Paraíba,2017,20-24 anos,14792,57493,25.728349538204654,0.704,0.663,0.657,0.802
Paraíba,2017,25-29 anos,13872,57493,24.128154731880404,0.704,0.663,0.657,0.802
Paraíba,2017,30-34 anos,11078,57493,19.268432678760895,0.704,0.663,0.657,0.802
Paraíba,2017,35-39 anos,5855,57493,10.18384846850921,0.704,0.663,0.657,0.802
Paraíba,2017,40-44 anos,1414,57493,2.4594298436331377,0.704,0.663,0.657,0.802
Paraíba,2017,Outras idades,78,57493,0.13566869010140364,0.704,0.663,0.657,0.802
Paraíba,2018,10-14 anos,468,60205,0.7773440744124241,0.717,0.682,0.671,0.807
Paraíba,2018,15-19 anos,9729,60205,16.159787393073664,0.717,0.682,0.671,0.807
Paraíba,2018,20-24 anos,14924,60205,24.788638817373972,0.717,0.682,0.671,0.807
Paraíba,2018,25-29 anos,14258,60205,23.68241840378706,0.717,0.682,0.671,0.807
Paraíba,2018,30-34 anos,12382,60205,20.566398139689397,0.717,0.682,0.671,0.807
Paraíba,2018,35-39 anos,6777,60205,11.25654015447222,0.717,0.682,0.671,0.807
Paraíba,2018,40-44 anos,1587,60205,2.635993688231874,0.717,0.682,0.671,0.807
Paraíba,2018,Outras idades,80,60205,0.13287932895938875,0.717,0.682,0.671,0.807
Paraíba,2019,10-14 anos,473,57701,0.819743158697423,0.711,0.672,0.658,0.812
Paraíba,2019,15-19 anos,8978,57701,15.559522365296964,0.711,0.672,0.658,0.812
Paraíba,2019,20-24 anos,14062,57701,24.37046151713142,0.711,0.672,0.658,0.812
Paraíba,2019,25-29 anos,13671,57701,23.69283028023778,0.711,0.672,0.658,0.812
Paraíba,2019,30-34 anos,12072,57701,20.921647805064037,0.711,0.672,0.658,0.812
Paraíba,2019,35-39 anos,6718,57701,11.642779154607373,0.711,0.672,0.658,0.812
Paraíba,2019,40-44 anos,1625,57701,2.816242352818842,0.711,0.672,0.658,0.812
Paraíba,2019,Outras idades,102,57701,0.17677336614616732,0.711,0.672,0.658,0.812
Paraíba,2020,10-14 anos,436,56379,0.7733375902374997,0.713,0.672,0.66,0.816
Paraíba,2020,15-19 anos,8419,56379,14.932865073875023,0.713,0.672,0.66,0.816
Paraíba,2020,20-24 anos,13795,56379,24.46833040671172,0.713,0.672,0.66,0.816
Paraíba,2020,25-29 anos,13579,56379,24.085209031731672,0.713,0.672,0.66,0.816
Paraíba,2020,30-34 anos,11581,56379,20.54133631316625,0.713,0.672,0.66,0.816
Paraíba,2020,35-39 anos,6678,56379,11.844835843133081,0.713,0.672,0.66,0.816
Paraíba,2020,40-44 anos,1791,56379,3.176714734209546,0.713,0.672,0.66,0.816
Paraíba,2020,Outras idades,100,56379,0.17737100693520638,0.713,0.672,0.66,0.816
Paraíba,2021,10-14 anos,385,56049,0.6868989634070188,0.714,0.664,0.673,0.816
Paraíba,2021,15-19 anos,8456,56049,15.086799050830525,0.714,0.664,0.673,0.816
Paraíba,2021,20-24 anos,13623,56049,24.305518385698228,0.714,0.664,0.673,0.816
Paraíba,2021,25-29 anos,13643,56049,24.34120144873236,0.714,0.664,0.673,0.816
Paraíba,2021,30-34 anos,11119,56049,19.837998893825045,0.714,0.664,0.673,0.816
